from,to,type
"/relogios/kate-spade/de-1001-a-2500/Outras pulseiras?PS=8&map=c,c,priceFrom,specificationFilter_40",/relogios/kate-spade,PERMANENT
/colecao-malha-bolinha-bide,/joias/colecao/malha-bolinha-bide,PERMANENT
"/joias/aneis/2885/17/OuroAmarelo?O=OrderByReleaseDateDESC&PS=10&map=c,c,productClusterSearchableIds,specificationFilter_19,specificationFilter_47","/joias/aneis/ouro-amarelo?initialMap=category-1,category-2&initialQuery=joias/aneis&map=category-1,category-2,material",PERMANENT
/anel-de-ouro-amarelo-18k-laco.html,/joias/aneis,PERMANENT
/colecao-malha-laser-torcida,/joias/colecao/malha-laser-torcida,PERMANENT
/pingente-em-ouro-branco-18k-com-safira-aria-mc721ll-ob-saf,/joias/pingentes,PERMANENT
/anel-de-prata-e-rodio-pedra-sintetica-precious-20358.html,/joias/aneis,PERMANENT
/anel-em-ouro-amarelo-18k-com-diamante-fe-an-2788-estrelada,/joias/aneis,PERMANENT
/relogio-monte-carlo-mc4061-tt-cz,/relogios/monte-carlo,PERMANENT
"/aliancas/alianca/14/16?PS=27&map=c,c,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
/colecao-coquetel,/joias/colecao/coquetel,PERMANENT
/pingentes-luxury-de-prata-ametista.html,/joias/pingentes,PERMANENT
/brinco-lumiere-de-ouro-amarelo-18k-com-diamantes.html,/joias/brincos,PERMANENT
/colecao-charlotte,/joias/colecao/charlotte,PERMANENT
/Sistema/buscavazia?ft=dia%20das%20maes,/dia-das-maes,PERMANENT
/colecao-fe%20escapulario,/colecao/escapulario,PERMANENT
"/joias/colares/291/Perola?O=OrderByReviewRateDESC&map=c,c,productClusterIds,specificationFilter_32&PS=54",/joias/colares,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-colecao-daisy.html,/joias/aneis,PERMANENT
"/aliancas/alianca/de-5001-a-40000/15?PS=50&map=c,c,priceFrom,specificationFilter_21",/aliancas/alianca,PERMANENT
/brinco-de-ouro-amarelo-10k-com-topazio-azul.html,/joias/brincos,PERMANENT
/brinco-de-ouro-amarelo-18k-perola-2-no-total.html,/joias/brincos,PERMANENT
/pingentes-de-prata-jolie-family.html,/jolie/charms,PERMANENT
/pingentes-de-prata-jolie-coruja.html,/jolie/charms,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-brilhante-borboleta.html,/joias/aneis,PERMANENT
/separador-cravejado-verde-----jolie-decorativos-pgh0201-elo-bcoverde,/jolie/charms,PERMANENT
/anel-em-prata-com-zirconia-jolie-aneis-an-75053-azul,/joias/aneis,PERMANENT
/catalogsearch/result/index//l/1232/1205.html/,/,PERMANENT
/gargantilha-de-prata-com-quartzo-negro-gala-c9386al-ag,/joias/colares,PERMANENT
https://www.montecarlo.com.br/alian%C3%A7a?_q=alian%C3%A7a&map=ft,https://www.montecarlo.com.br/aliancas,TEMPORARY
/colecao-hearts,/joias/colecao/hearts,PERMANENT
"/joias/colares/168/Perola/de-0-a-200/215/Prata?O=OrderByNameDESC&map=c,c,productClusterIds,specificationFilter_32,priceFrom,productClusterSearchableIds,specificationFilter_24&PS=81",/joias/colares,PERMANENT
/gargantilha-pinup-de-ouro-amarelo-e-branco-18k-com-diamantes.html,/joias/colares,PERMANENT
/colecao-angel-prata,/joias/colecao/angel-prata,PERMANENT
"/aneis/Ouro Amarelo 18k?PS=30&map=specificationFilter_20,specificationFilter_19",/joias/aneis,PERMANENT
/lancamentos-relogios.html,/relogios,PERMANENT
/joias/colares/safira,/joias/colares,PERMANENT
/aneis-42,/joias/aneis,PERMANENT
/brinco-vintage-de-ouro-amarelo-com-diamantes.html,/joias/brincos,PERMANENT
/glass-brilho-vermelho-----jolie-glass-pghg008-dou-vm,/jolie/charms,PERMANENT
"/joias/colares/Perola/de-201-a-500?PS=27&map=c,c,specificationFilter_32,priceFrom",/joias/colares,PERMANENT
/colecao-jolie-smiley,/jolie/colecao/smiley,PERMANENT
/pingentes-de-prata-de-prata-23610.html,/joias/pingentes,PERMANENT
/pingente-chance-de-ouro-amarelo-18-com-topazio-azul-e-diamante.html,/joias/pingentes,PERMANENT
/brinco-de-prata-com-quartzo-azul---luxury-dmc-00909br-ta,/joias/brincos,PERMANENT
/colecao-intense,/joias/colecao/intense,PERMANENT
/pingente-de-ouro-amarelo-18k-ametista-diamante.html,/joias/pingentes,PERMANENT
"/joias/colares/249/Ouro Amarelo 18k/Diamante?O=OrderByNameASC&map=c,c,productClusterIds,specificationFilter_24,specificationFilter_32&PS=54",/joias/colares,PERMANENT
"/joias/colares/Diamante/Prata/Diamante?PS=50&map=c,c,specificationFilter_32,specificationFilter_24,ft&O=OrderByPriceASC",/joias/colares,PERMANENT
"https://www.montecarlo.com.br/relogios/victorinox?map=category-1,category-2",/relogios/victorinox,PERMANENT
/colecao-fossil,/joias/colecao/fossil,PERMANENT
"/relogios/de-501-a-1000/Technos/technos?PS=27&map=c,priceFrom,specificationFilter_45,ft",/relogios/technos,PERMANENT
/pingentes-de-prata-de-prata-e-murano-23932.html,/jolie/charms,PERMANENT
/gargantilha-de-ouro-amarelo-18k-de-algemas.html,/joias/colares,PERMANENT
/colares/perola,/joias/colares,PERMANENT
"/jolie/pulseiras/Couro/de-70-a-200/pulseiras?PS=27&map=c,c,specificationFilter_41,priceFrom,ft",/jolie/pulseiras,PERMANENT
/joias/colares/434/Pedra Colorida/de-201-a-500/215/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/colares,PERMANENT
/colecao-luna,/joias/colecao/luna,PERMANENT
/anel-de-prata-de-prata-e-rodio-iolita-2-no-total-lapidac-o-gota-topazio-incolor-4-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
/pingentes-de-prata-sapato-stiletto.html,/joias/pingentes,PERMANENT
/carteira,/acessorios/carteiras,PERMANENT
/relogio-casual-dourado-com-pulseira-de-couro-bege.html,/relogios,PERMANENT
/jolie-smiley-world,/jolie/colecao/smiley-world,PERMANENT
"/joias/colares/321/215/Ouro Branco 18k/Diamante?PS=30&map=c,c,productClusterIds,productClusterSearchableIds,specificationFilter_24,specificationFilter_32&O=OrderByNameDESC",/joias/colares,PERMANENT
/festival-de-diamantes-1.html?utm_source=site&utm_medium=banner&utm_content=especial&utm_campaign=festivaldediamantes,/,PERMANENT
"/jolie/brincos/de-0-a-70?PS=27&map=c,c,priceFrom",/jolie/brincos,PERMANENT
/anel-em-ouro-amarelo-18k-com-diamante-destinee-an-461,/joias/aneis,PERMANENT
/anel-solitario-de-ouro-amarelo-18k-diamante-1-de-0-05cts-no-total-lapidac-o-brilhante-21067.html,/aliancas/solitarios,PERMANENT
"/jolie/charms/Youtubers?PS=27&map=c,c,specificationFilter_39",/jolie/charms,PERMANENT
/charm-sagitario-----jolie-signos-pgh0077-sagitario,/jolie/charms,PERMANENT
/pulseira-de-prata-com-topazio-london---wish-pu-005-hamsa-ag/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/pulseiras,PERMANENT
"/jolie/344/215/Natureza/Charms/de-70-a-200?O=OrderByReleaseDateDESC&PS=50&map=c,productClusterIds,productClusterSearchableIds,specificationFilter_39,specificationFilter_38,priceFrom",/jolie/charms,PERMANENT
/casamento/aneis-de-noivado/solitarios?fq=H:3340&O=OrderByReleaseDateDESC,/casamento/,PERMANENT
/colecao-lily,/joias/colecao/lily,PERMANENT
"/joias/colares/291/Ouro Amarelo 18k/P�rola/de-501-a-1000/215?O=OrderByReviewRateDESC&PS=50&map=c,c,productClusterIds,specificationFilter_24,specificationFilter_32,priceFrom,productClusterSearchableIds",/joias/colares,PERMANENT
/colecao-encantada,/joias/colecao/encantada,PERMANENT
"/joias/colares/Prata/Diamante/de-201-a-500/colar?PS=50&map=c,c,specificationFilter_24,specificationFilter_32,priceFrom,ft&O=OrderByNameASC",/joias/colares,PERMANENT
/relogios/monte-carlo/de-501-a-1000/feminino/michael kors,/relogios/michael-kors,PERMANENT
/colecao-hipnose,/joias/colecao/hipnose,PERMANENT
/anel-de-prata-de-prata-e-ouro-amarelo-10k-corindon-e-topazio-opulence-18671.html,/joias/aneis,PERMANENT
/anel-de-prata-topazio-azul-perola-biwa-belle.html,/joias/aneis,PERMANENT
/relogios/feminino,/relogios,PERMANENT
/colecao-grinalda,/joias/colecao/grinalda,PERMANENT
/relogio-monte-carlo-mc1528-gg-mr--mr-/undefined?PS=27&O=OrderByReleaseDateDESC,/relogios/monte-carlo,PERMANENT
/alianca-de-metal-mc-com-ouro-18k-e-revestida-de-ouro-amarelo-18k.html,/aliancas,PERMANENT
/gargantilha-de-ouro-amarelo-18k-diamante-4-de-0-02cts-no-total-lapidac-o-brilhante-diamante-4-no-total-lapidac-o-brilhante-topazio-incolor-1-no-total-lapidac-o-redonda.html,/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-marrom-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-rosa-pulseira-de-couro-com-cor-marrom-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/colecao-surpreender,/joias/colecao/surpreender,PERMANENT
/relogio-caixa-de-aco-dourada-pulseira-corrente-dourada-mostrador-madreperola.html,/relogios,PERMANENT
"/aliancas/Diamante/11/de-2501-a-5000?PS=15&map=c,specificationFilter_29,specificationFilter_21,priceFrom",/aliancas/alianca,PERMANENT
/categorias/masculino/acessorios?fq=H:3274&O=OrderByReleaseDateDESC,/acessorios,PERMANENT
/pingente-coruja-ouro-amarelo-europeu.html,/joias/pingentes,PERMANENT
"/aliancas/10/de-0-a-200?PS=50&map=c,specificationFilter_21,priceFrom&O=OrderByReleaseDateDESC",/aliancas/alianca,PERMANENT
/colecao-classic-diamonds,/joias/colecao/classic-diamonds,PERMANENT
/Sistema/buscavazia?ft=presente%20de%20maes,/dia-das-maes,PERMANENT
/categorias/off/material/aco/?fq=C:84&fq=spec_fct_105:Aço&O=OrderByReleaseDateDESC,/sale,PERMANENT
/brinco-de-prata-e-ouro-amarelo-18k-diamante-ice.html,/joias/brincos,PERMANENT
/pingente-de-ouro-amarelo-18k-e-rodio-diamante-borboleta.html,/joias/pingentes,PERMANENT
/pingente-em-ouro-branco-18k-com-diamante-0ff-chaves-dmc10-chave,/joias/pingentes,PERMANENT
/joias/colares/238/undefined,/joias/colares,PERMANENT
/colecao-realizar,joias/colecao/realizar,PERMANENT
"/joias/aneis/341/Pedra Colorida?PS=27&map=c,c,productClusterIds,specificationFilter_30",/joias,PERMANENT
/soul?utm_source=email&utm_medium=email&utm_campaign=20160315_semanaconsumidor_grinus,/,PERMANENT
/relogio-monte-carlo-simples-feminino-com-cor-azul-visor-de-cristal-mineral-casual.html,/relogios/monte-carlo,PERMANENT
/gargantilha-vintage-de-ouro-amarelo-com-diamantes.html,/joias/colares,PERMANENT
/pingente-de-ouro-amarelo-18k-e-rodio-diamante-8-de-0-04cts-no-total-lapidac-o-brilhante.html,/joias/pingentes,PERMANENT
/anel-de-ouro-amarelo-18k-coracao-liz.html,/joias/aneis,PERMANENT
/relogio-masculino-com-caixa-de-aco-bicolor-pulseira-de-couro-preta-e-cronografo.html,/relogios,PERMANENT
/pingente-em-ouro-amarelo-18k-com-quartzo-murion-euphoria-dmcfz47pu-oa,/joias/pingentes,PERMANENT
/jolie/de-0-a-70/215/muranos/prata,/jolie,PERMANENT
/colecao-joy,/joias/colecao/joy,PERMANENT
/colecao-agua,/joias/colecao/agua,PERMANENT
/brinco-em-ouro-amarelo-18k-com-quartzo-fume---lumiere-al2035br-oa-fume,/joias/brincos,PERMANENT
/jolie/charms/170,/jolie/charms,PERMANENT
https://www.montecarlo.com.br/harry-potter,/,PERMANENT
/relogio-masculino-multifuncao-de-aco-preto.html,/relogios,PERMANENT
/joias/ouro,/joias,PERMANENT
/colecao-malha-fio-omega,/joias/colecao/malha-fio-omega,PERMANENT
/jolie/charms/glass,/jolie/charms,PERMANENT
/brinco-de-prata-de-prata-e-rodio-ametista-2-de-6-00cts-no-total-lapidac-o-quadrada.html,/joias/brincos,PERMANENT
/gargantilha-de-ouro-branco-18k-diamante-brilhante.html,/joias/colares,PERMANENT
/pingentes-de-prata-jolie-separador-coracao.html,/jolie/charms,PERMANENT
/pingentes-de-prata-jolie-rainha.html,/jolie/charms,PERMANENT
/colecao-bali,/joias/colecao/bali,PERMANENT
/colecao-jolie flower,/jolie/colecao/flower,PERMANENT
/colecao-jolie-magia,/jolie/colecao/magia,PERMANENT
/pingente-ponto-de-luz-de-ouro-amarelo-18k-com-diamante-de-10-pontos.html,/jolie/charms,PERMANENT
/relogios/de-0-a-100/pulseira de couro/masculino/masculino,/relogios,PERMANENT
/charm-cravejado-rosa------jolie-natureza-ts475-rosa-cbr,/jolie/charms,PERMANENT
/semana-jolie?fq=H:3786&fq=specificationFilter_38:Pulseiras,/jolie,PERMANENT
/pingente-de-ouro-amarelo-10k-com-topazio-azul.html,/joias/pingentes,PERMANENT
/colecao-energia,/joias/colecao/energia,PERMANENT
/brinco-de-ouro-amarelo-branco-e-vermelho-18k-diamante-brilhante-flirt.html,/joias/brincos,PERMANENT
/anel-flirt-de-ouro-branco-18k-com-diamantes.html,/joias/aneis,PERMANENT
"/aliancas/Prata/32?O=OrderByPriceASC&PS=15&map=c,specificationFilter_22,specificationFilter_21",/aliancas/alianca,PERMANENT
/anel-de-ouro-amarelo-ametista.html,/joias/aneis,PERMANENT
/colecao-sofia,/joias/colecao/sofia,PERMANENT
/jolie/charms/harry%20potter,/colecao-jolie%20harry%20potter,PERMANENT
/makingof.html,/,PERMANENT
"/joias/colares/149/215/Perola/Prata?O=OrderByBestDiscountDESC&PS=50&map=c,c,productClusterIds,productClusterSearchableIds,specificationFilter_32,specificationFilter_24?PS=27&O=OrderByReleaseDateDESC",/joias/colares,PERMANENT
/colecao-majestic,/joias/colecao/majestic,PERMANENT
/catalogsearch/result/index//l/1225/1205.html/?genero=1230&q=p�rola,/,PERMANENT
/segredos/prisma,/segredos/,PERMANENT
/pingente-flor-de-ouro-amarelo-18k.html,/joias/pingentes,PERMANENT
/pingente-em-ouro-amarelo-18k-hit-dc2007m-oa,/joias/pingentes,PERMANENT
/pingentes-de-prata-jolie-coracao.html,/jolie/charms,PERMANENT
/relogio-com-caixa-e-pulseira-de-aco-e-calendario.html,/relogios,PERMANENT
/anel-de-prata-de-prata-e-ouro-amarelo-10k-ametista-opulence.html,/joias/aneis,PERMANENT
/colecao-infinity,/joias/colecao/infinity,PERMANENT
/pingente-de-ouro-amarelo-18k-17489.html,/joias/pingentes,PERMANENT
/gargantilha-de-ouro-amarelo-18k-diamante-3-de-0-015cts-no-total-lapidac-o-brilhante.html,/joias/colares,PERMANENT
/brinco-em-ouro-amarelo-18k---divas--flor-b22330,/joias/brincos,PERMANENT
/relogio-calvin-klein-feminino-em-aco-dourado-0602.0516,/relogios,PERMANENT
/colecao-bem%20querer,/aliancas/colecao/bem-querer,PERMANENT
/anel-de-ouro-amarelo-18kcom-safira-e-diamantes-oriens-flor.html,/joias/aneis,PERMANENT
/relogios/de-201-a-500/148/masculino/monte carlo,/relogios/monte-carlo,PERMANENT
/colecao-liz-1.html?utm_source=home&utm_medium=bannerliz&utm_content=liz&utm_campaign=bannerliz,/,PERMANENT
/colecao-jolie%20jardim%20magico,/jolie/colecao/jardim-magico,PERMANENT
"/joias/colares/215/Perola/Prata/ouro?O=OrderByPriceASC&map=c,c,productClusterSearchableIds,specificationFilter_32,specificationFilter_24,ft&PS=81",/joias/colares,PERMANENT
"/joias/colares/289/de-201-a-500/Pedra Colorida?map=c,c,productClusterIds,priceFrom,specificationFilter_32&PS=81",/joias/colares,PERMANENT
/colecao-ciclos,/joias/colecao/ciclos,PERMANENT
"/joias/colares/Perola?O=OrderByNameASC&PS=27&map=c,c,specificationFilter_32",/joias/colares,PERMANENT
/jolie-amor,/jolie/colecao/amor,PERMANENT
"/joias/colares/199/de-501-a-1000/215/Diamante?PS=50&map=c,c,productClusterIds,priceFrom,productClusterSearchableIds,specificationFilter_32&O=OrderByNameDESC",/joias/colares,PERMANENT
/conjunto-de-prata--com-perola---perolas-prata-cj-sa3001,/,PERMANENT
/colecao-holiday,/joias/colecao/holiday,PERMANENT
/brinco-de-ouro-amarelo-18k-zirconia.html,/joias/brincos,PERMANENT
/charm-coracao--petit-----jolie-amor-pgh0209-monitoracao,/jolie/charms,PERMANENT
/relogio-casual-prateado-com-zirconias.html,/relogios,PERMANENT
/brincos-46,/joias/brincos,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-trevo.html,/joias/aneis,PERMANENT
/colecao-daisy,/joias/colecao/daisy,PERMANENT
/pingente-em-ouro-amarelo-18k---fe--sao-jorge-p333-cg--s.jorge-,/joias/pingentes,PERMANENT
https://www.montecarlo.com.br/charm-gym-halter-----jolie-pghs500-halterkef/p,/,PERMANENT
/relogio-monte-carlo-simples-masculino-medio-com-cor-gelo-com-indices-mistos-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-prateada-pulseira-de-aco-com-cor-prateada-resist-ncia-5.html,/relogios/monte-carlo,PERMANENT
/brinco-de-prata-e-rodio-e-quartzo-negro.html,/joias/brincos,PERMANENT
"/joias/colares/de-1001-a-2500/P�rola?map=c,c,priceFrom,specificationFilter_32&PS=54",/joias/colares,PERMANENT
"/joias/colares/Diamante/Ouro Amarelo 18k/215/de-501-a-1000/ouro?PS=50&map=c,c,specificationFilter_32,specificationFilter_24,productClusterSearchableIds,priceFrom,ft&O=OrderByReviewRateDESC",/joias/colares,PERMANENT
/brinco-de-ouro-amarelo-18k-topazio-azul-2-de-3-70cts-no-total-lapidac-o-oval-topazio-incolor-8-no-total-lapidac-o-redonda-topazio-incolor-2-de-0-017cts-no-total-lapidac-o-redonda.html,/joias/brincos,PERMANENT
/aneis/l/diamantes/14.html,/joias/aneis,PERMANENT
/colecao-brilliance,/joias/colecao/brilliance,PERMANENT
/sale/descontos/ate-50?fq=H:2153&O=OrderByReleaseDateDESC&uam=true&mobile=4,/sale,PERMANENT
/pulseira-em-ouro-amarelo-e-branco-18k-com-diamante---mondrian-dmcfz47pu-oa,/joias/pulseiras,PERMANENT
/pingente-em-ouro-amarelo-18k-pi-4282-s.jorge-gr,/joias/pingentes,PERMANENT
/colecao-kiss-me,/joias/colecao/kiss-me,PERMANENT
"/joias/colares/404/Prata/215/Perola?O=OrderByReleaseDateDESC&map=c,c,productClusterIds,specificationFilter_24,productClusterSearchableIds,specificationFilter_32&PS=54",/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-com-indices-mistos-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-dourado-pulseira-de-aco-com-cor-dourado-resist-ncia-5.html,/relogios/monte-carlo,PERMANENT
/colecao-temporario-prata,/joias/colecao/temporario-prata,PERMANENT
"/joias/367?PS=27&map=c,productClusterIds&O=OrderByNameDESC",/joias,PERMANENT
/pingentes-de-prata-de-prata-e-murano-23931.html,/jolie/charms,PERMANENT
"/joias/colares/256/de-501-a-1000/215/Diamante?PS=50&map=c,c,productClusterIds,priceFrom,productClusterSearchableIds,specificationFilter_32&O=OrderByNameASC",/joias/colares,PERMANENT
/bazar-relogios-html.html,/relogios,PERMANENT
/pingente-de-ouro-amarelo-10k-17401.html,/joias/pingentes,PERMANENT
/brinco-de-coracao-de-ouro-branco-18k-com-pave-de-diamantes.html,/joias/brincos,PERMANENT
https://www.montecarlo.com.br/especial-diamantes,"https://www.montecarlo.com.br/joias/diamante?map=category-1,pedra",PERMANENT
/relogios/de-201-a-500,/relogios,PERMANENT
/colecao-jazz-2,/joias/colecao/jazz-2,PERMANENT
"/joias/brincos/de-501-a-1000?PS=10&map=c,c,priceFrom",/joias/brincos,PERMANENT
/pingente-de-menino,/joias/pingentes,PERMANENT
/anel-de-ouro-amarelo-18k-heat.html,/joias/aneis,PERMANENT
/anel-de-ouro-amarelo-18k-com-cristal-de-quartzo-e-topazios.html,/joias/aneis,PERMANENT
https://www.montecarlo.com.br/arquivos/ids/234232-325-325/NIM005290_1.jpg?v=637315559347330000,/,PERMANENT
"/joias/colares/de-501-a-1000/Diamante/P�rola?PS=50&map=c,c,priceFrom,specificationFilter_32,ft&O=",/joias/colares,PERMANENT
/charm-lacos-eternos-----jolie-decorativos-pgh0038-nos-cbr,/jolie/charms,PERMANENT
"/combine-com-a-sua-alianca/l/ouro-amarelo-18k/price:12,500.html",/aliancas,PERMANENT
/gargantilha-off-borboleta-de-ouro-amarelo-18k-com-diamantes.html,/joias/colares,PERMANENT
"/joias/colares/372/215/de-0-a-200/Prata/Perola?PS=50&map=c,c,productClusterIds,productClusterSearchableIds,priceFrom,specificationFilter_24,specificationFilter_32&O=OrderByNameASC",/joias/colares,PERMANENT
"/joias/colares/Diamante/215?map=c,c,specificationFilter_32,productClusterSearchableIds&PS=54",/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-com-indices-dot-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-aco-com-cor-dourado-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/pingentes-luxury-de-prata-prasiolita.html,/joias/pingentes,PERMANENT
/anel-em-ouro-amarelo-18k-com-perola-perolas-anne-per,/joias/aneis,PERMANENT
"/prata-com-perola/l/prata.html?utm_campaign=banner_pratacomperola20,0&utm_medium=banner&utm_source=banner_pratacomperola20,07",/joias,PERMANENT
/colecao-chance,/joias/colecao/chance,PERMANENT
/colecao-iris,/joias/colecao/iris,PERMANENT
/brinco-oriens-flor-de-ouro-amarelo-18k-com-diamantes-e-safira.html,/joias/brincos,PERMANENT
https://www.montecarlo.com.br/arquivos/pg-alincas-img6.png?v=636892926135970000,/,PERMANENT
"/aliancas/alianca/23/happy?PS=50&map=c,c,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
/brinco-de-ouro-amarelo-18k-diamante-26-de-0-13cts-no-total-lapidac-o-brilhante.html,/joias/brincos,PERMANENT
/colecao-femme,/joias/colecao/femme,PERMANENT
/cadastro-preview,/,PERMANENT
/aliancas/ouro branco 18k,/aliancas,PERMANENT
/relogio-michael-kors-omk8281-z,/relogios/michael-kors,PERMANENT
/relogio-monte-carlo-masculino-de-aco-com-pulseira-de-couro-preta.html,/relogios/monte-carlo,PERMANENT
/relogio-monte-carlo-mc1501-ss-br--pt-,/relogios/monte-carlo,PERMANENT
/relogio-trend-rose-com-pulseira-de-couro-marrom.html,/relogios,PERMANENT
/relogio-feminino-dourado-com-pulseira-de-couro.html,/relogios,PERMANENT
/relogio-monte-carlo-off-masculino-multifuncao.html,/relogios/monte-carlo,PERMANENT
/especial-2/l/diamantes.html,/,PERMANENT
/colecao-desejo,/joias/colecao/desejo,PERMANENT
/anel-de-prata-de-prata-e-rodio-pedra-sintetica-1-no-total.html,/joias/aneis,PERMANENT
"/joias/colares/215/P�rola/de-501-a-1000/ouro ros� 18k?PS=50&map=c,c,productClusterSearchableIds,specificationFilter_32,priceFrom,ft&O=OrderByPriceDESC",/joias/colares,PERMANENT
/colecao-jolie-luck,/jolie/colecao/luck,PERMANENT
/anel-em-ouro-amarelo-18k-com-esmeralda---orientais-dec.canoa-esm,/joias/aneis,PERMANENT
